mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
34	34	203/2	203/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	500
35	35	102	102	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-3	39	Eb2	2	519
35	35	102	102	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-2	46	Bb2	2	519
35	35	102	102	0.3333333333333333	0	0	3/4	2	1	1/12		1/8	2/3		1	55	G3	3	512
35	35	102	102	0.3333333333333333	0	0	3/4	2	1	1/12		1/8	2/3		-3	63	Eb4	4	512
35	35	102	102	0.3333333333333333	0	0	3/4	2	1	1/12		1/8	2/3		1	67	G4	4	512
35	35	307/3	307/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	520
35	35	307/3	307/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		1	55	G3	3	520
35	35	307/3	307/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-5	61	Db4	4	513
35	35	307/3	307/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-3	63	Eb4	4	513
35	35	307/3	307/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-2	70	Bb4	4	513
35	35	308/3	308/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	521
35	35	308/3	308/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		1	55	G3	3	521
35	35	308/3	308/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-5	61	Db4	4	514
35	35	308/3	308/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-3	63	Eb4	4	514
35	35	308/3	308/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-2	70	Bb4	4	514
35	35	103	103	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	522
35	35	103	103	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		1	55	G3	3	522
35	35	103	103	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	515
35	35	103	103	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	515
35	35	103	103	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	515
35	35	207/2	207/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	523
35	35	207/2	207/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		1	55	G3	3	523
35	35	207/2	207/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	516
35	35	207/2	207/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	516
35	35	207/2	207/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	516
35	35	104	104	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	524
35	35	104	104	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-1	53	F3	3	524
35	35	104	104	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	517
35	35	104	104	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	517
35	35	104	104	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	517
35	35	209/2	209/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	525
35	35	209/2	209/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	525
35	35	209/2	209/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	518
35	35	209/2	209/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	518
35	35	209/2	209/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	511
35	35	209/2	209/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		0	72	C5	5	518
36	36	105	105	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-3	39	Eb2	2	536
36	36	105	105	1.0	0	0	3/4	1	1	1/4		1/4	1		0	72	C5	5	526
36	36	316/3	316/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	537
36	36	316/3	316/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-4	56	Ab3	3	537
36	36	316/3	316/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-5	61	Db4	4	530
36	36	316/3	316/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-3	63	Eb4	4	530
36	36	316/3	316/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		0	72	C5	5	530
36	36	317/3	317/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	538
36	36	317/3	317/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-4	56	Ab3	3	538
36	36	317/3	317/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-5	61	Db4	4	531
36	36	317/3	317/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-3	63	Eb4	4	531
36	36	317/3	317/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		0	72	C5	5	531
36	36	106	106	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	539
36	36	106	106	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		1	55	G3	3	539
36	36	106	106	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	532
36	36	106	106	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	532
36	36	106	106	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	532
36	36	106	106	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		-2	70	Bb4	4	527
36	36	213/2	213/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	540
36	36	213/2	213/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	540
36	36	213/2	213/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	533
36	36	213/2	213/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	533
36	36	213/2	213/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		1	67	G4	4	533
36	36	107	107	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	541
36	36	107	107	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	541
36	36	107	107	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	534
36	36	107	107	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-1	65	F4	4	528
36	36	107	107	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	65	F4	4	534
36	36	215/2	215/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	542
36	36	215/2	215/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		0	60	C4	4	542
36	36	215/2	215/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	535
36	36	215/2	215/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-4	68	Ab4	4	529
36	36	215/2	215/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	535
37	37	108	108	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-3	39	Eb2	2	552
37	37	108	108	1.0	0	0	3/4	1	1	1/4		1/4	1		-4	68	Ab4	4	543
37	37	325/3	325/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	553
37	37	325/3	325/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		0	60	C4	4	553
37	37	325/3	325/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-5	61	Db4	4	546
37	37	325/3	325/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-4	68	Ab4	4	546
37	37	326/3	326/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	554
37	37	326/3	326/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		0	60	C4	4	554
37	37	326/3	326/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-5	61	Db4	4	547
37	37	326/3	326/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-4	68	Ab4	4	547
37	37	109	109	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	555
37	37	109	109	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	555
37	37	109	109	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	548
37	37	109	109	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		1	67	G4	4	548
37	37	109	109	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		1	67	G4	4	544
37	37	219/2	219/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	556
37	37	219/2	219/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	556
37	37	219/2	219/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	549
37	37	219/2	219/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		1	67	G4	4	549
37	37	110	110	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	557
37	37	110	110	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	557
37	37	110	110	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	550
37	37	110	110	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	65	F4	4	550
37	37	221/2	221/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	558
37	37	221/2	221/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	558
37	37	221/2	221/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	551
37	37	221/2	221/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-1	65	F4	4	545
37	37	221/2	221/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	65	F4	4	551
38	38	111	111	0.5	0	0	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	571
38	38	111	111	0.5	0	0	3/4	3	1	1/8		1/8	1		1	55	G3	3	571
38	38	111	111	0.5	0	0	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	563
38	38	111	111	0.5	0	0	3/4	1	1	1/8		1/8	1		-3	63	Eb4	4	559
38	38	111	111	0.5	0	0	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	563
38	38	223/2	223/2	0.5	1/8	1/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	572
38	38	223/2	223/2	0.5	1/8	1/8	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	572
38	38	223/2	223/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	564
38	38	223/2	223/2	0.5	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	65	F4	4	560
38	38	223/2	223/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	65	F4	4	564
38	38	112	112	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	573
38	38	112	112	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	573
38	38	112	112	0.5	1/4	1/4	3/4	2	2	1/8		1/8	1		-5	61	Db4	4	567
38	38	112	112	0.5	1/4	1/4	3/4	2	2	1/8		1/8	1		-3	63	Eb4	4	567
38	38	112	112	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		1	67	G4	4	561
38	38	112	112	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67	G4	4	565
38	38	225/2	225/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	574
38	38	225/2	225/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	574
38	38	225/2	225/2	0.5	3/8	3/8	3/4	2	2	1/8		1/8	1		-5	61	Db4	4	568
38	38	225/2	225/2	0.5	3/8	3/8	3/4	2	2	1/8		1/8	1		-3	63	Eb4	4	568
38	38	113	113	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	575
38	38	113	113	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		0	60	C4	4	575
38	38	113	113	0.5	1/2	1/2	3/4	2	2	1/8		1/8	1		-3	63	Eb4	4	569
38	38	113	113	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		-4	68	Ab4	4	562
38	38	113	113	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-4	68	Ab4	4	566
38	38	227/2	227/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	576
38	38	227/2	227/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		0	60	C4	4	576
38	38	227/2	227/2	0.5	5/8	5/8	3/4	2	2	1/8		1/8	1		-3	63	Eb4	4	570
39	39	114	114	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-3	39	Eb2	2	586
39	39	114	114	2.0	0	0	3/4	1	1	1/2		1/2	1	1	-9	69	Bbb4	4	577
39	39	343/3	343/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	587
39	39	343/3	343/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-5	61	Db4	4	587
39	39	343/3	343/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	580
39	39	343/3	343/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-9	69	Bbb4	4	580
39	39	343/3	343/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-3	75	Eb5	5	580
39	39	344/3	344/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	588
39	39	344/3	344/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-5	61	Db4	4	588
39	39	344/3	344/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	581
39	39	344/3	344/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-9	69	Bbb4	4	581
39	39	344/3	344/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-3	75	Eb5	5	581
39	39	115	115	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	589
39	39	115	115	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-5	61	Db4	4	589
39	39	115	115	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	582
39	39	115	115	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-9	69	Bbb4	4	582
39	39	115	115	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	75	Eb5	5	582
39	39	231/2	231/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	590
39	39	231/2	231/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-5	61	Db4	4	590
39	39	231/2	231/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	583
39	39	231/2	231/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-9	69	Bbb4	4	583
39	39	231/2	231/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	75	Eb5	5	583
39	39	116	116	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	591
39	39	116	116	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-5	61	Db4	4	591
39	39	116	116	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	584
39	39	116	116	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	-9	69	Bbb4	4	578
39	39	116	116	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-9	69	Bbb4	4	584
39	39	116	116	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-3	75	Eb5	5	584
39	39	233/2	233/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	592
39	39	233/2	233/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-5	61	Db4	4	592
39	39	233/2	233/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	585
39	39	233/2	233/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-9	69	Bbb4	4	585
39	39	233/2	233/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-3	75	Eb5	5	579
39	39	233/2	233/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	75	Eb5	5	585
40	40	117	117	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-4	44	Ab2	2	602
40	40	117	117	1.5	0	0	3/4	1	1	3/8		1/4	3/2		-3	75	Eb5	5	593
40	40	352/3	352/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-4	56	Ab3	3	603
40	40	352/3	352/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		0	60	C4	4	603
40	40	352/3	352/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	597
40	40	352/3	352/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-4	68	Ab4	4	597
40	40	352/3	352/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-3	75	Eb5	5	597
40	40	353/3	353/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-4	56	Ab3	3	604
40	40	353/3	353/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		0	60	C4	4	604
40	40	353/3	353/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	598
40	40	353/3	353/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-4	68	Ab4	4	598
40	40	353/3	353/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-3	75	Eb5	5	598
40	40	118	118	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	605
40	40	118	118	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		0	60	C4	4	605
40	40	118	118	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	599
40	40	118	118	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	599
40	40	118	118	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	75	Eb5	5	599
40	40	237/2	237/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	606
40	40	237/2	237/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		0	60	C4	4	606
40	40	237/2	237/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	600
40	40	237/2	237/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		-4	68	Ab4	4	594
40	40	237/2	237/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	600
40	40	237/2	237/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	75	Eb5	5	600
40	40	119	119	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-5	49	Db3	3	607
40	40	119	119	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-4	68	Ab4	4	595
40	40	239/2	239/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	608
40	40	239/2	239/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-5	61	Db4	4	608
40	40	239/2	239/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	65	F4	4	601
40	40	239/2	239/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	601
40	40	239/2	239/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-5	73	Db5	5	596
40	40	239/2	239/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-5	73	Db5	5	601
41	41	120	120	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		1	43	G2	2	617
41	41	120	120	1.0	0	0	3/4	1	1	1/4		1/4	1		-5	73	Db5	5	609
41	41	361/3	361/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		1	55	G3	3	618
41	41	361/3	361/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-2	58	Bb3	3	618
41	41	361/3	361/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-5	61	Db4	4	618
41	41	361/3	361/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-1	65	F4	4	612
41	41	361/3	361/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-2	70	Bb4	4	612
41	41	361/3	361/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-5	73	Db5	5	612
41	41	362/3	362/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		1	55	G3	3	619
41	41	362/3	362/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-2	58	Bb3	3	619
41	41	362/3	362/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-5	61	Db4	4	619
41	41	362/3	362/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-1	65	F4	4	613
41	41	362/3	362/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-2	70	Bb4	4	613
41	41	362/3	362/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-5	73	Db5	5	613
41	41	121	121	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		1	55	G3	3	620
41	41	121	121	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	620
41	41	121	121	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-5	61	Db4	4	620
41	41	121	121	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	65	F4	4	614
41	41	121	121	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		1	67	G4	4	610
41	41	121	121	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	614
41	41	121	121	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-5	73	Db5	5	614
41	41	243/2	243/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		1	55	G3	3	621
41	41	243/2	243/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	621
41	41	243/2	243/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-5	61	Db4	4	621
41	41	243/2	243/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	65	F4	4	615
41	41	243/2	243/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	615
41	41	243/2	243/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-5	73	Db5	5	615
41	41	122	122	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		0	48	C3	3	622
41	41	245/2	245/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		1	55	G3	3	623
41	41	245/2	245/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	623
41	41	245/2	245/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		0	60	C4	4	623
41	41	245/2	245/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		4	64	E4	4	616
41	41	245/2	245/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67	G4	4	611
41	41	245/2	245/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	616
41	41	245/2	245/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		0	72	C5	5	616
42	42	123	123	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-1	41	F2	2	633
42	42	123	123	1.5	0	0	3/4	1	1	3/8		1/4	3/2		-4	68	Ab4	4	624
42	42	370/3	370/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-1	53	F3	3	634
42	42	370/3	370/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		0	60	C4	4	634
42	42	370/3	370/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-1	65	F4	4	628
42	42	370/3	370/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-4	68	Ab4	4	628
42	42	371/3	371/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-1	53	F3	3	635
42	42	371/3	371/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		0	60	C4	4	635
42	42	371/3	371/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-1	65	F4	4	629
42	42	371/3	371/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-4	68	Ab4	4	629
42	42	124	124	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-1	53	F3	3	636
42	42	124	124	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		0	60	C4	4	636
42	42	124	124	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	65	F4	4	630
42	42	124	124	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	630
42	42	249/2	249/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-1	53	F3	3	637
42	42	249/2	249/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		0	60	C4	4	637
42	42	249/2	249/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	65	F4	4	631
42	42	249/2	249/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		-4	68	Ab4	4	625
42	42	249/2	249/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	631
42	42	125	125	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-2	34	Bb1	1	638
42	42	125	125	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72	C5	5	626
42	42	251/2	251/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-2	46	Bb2	2	639
42	42	251/2	251/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	639
42	42	251/2	251/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	632
